orderkey,orderstatus,totalprice,clerk,custkey,c_name,c_address,c_phone,c_acctbal,mktsegment
2062945.0,O,207427.56,Clerk#000000664,99898.0,,,,,
554567.0,O,132973.88,Clerk#000000700,134866.0,,,,,
962083.0,F,36011.7,Clerk#000000384,76360.0,,,,,
502338.0,F,90651.7,Clerk#000000447,98560.0,,,,,
5657734.0,F,31817.4,Clerk#000000652,128407.0,,,,,
985127.0,O,119488.52,Clerk#000000511,30052.0,,,,,
3727363.0,O,170482.75,Clerk#000000825,107770.0,,,,,
2496102.0,tbfdjwgzvm,90891.4,hxhpejamvn,65270.0,,,,,
4190503.0,F,257091.34,Clerk#000000872,21865.0,,,,,
1129760.0,P,151678.19,Clerk#000000541,141361.0,,,,,
1363299.0,F,98813.28,Clerk#000000374,89149.0,,,,,
1016548.0,O,267636.19,Clerk#000000862,122395.0,,,,,
3051712.0,F,198682.73,Clerk#000000725,7883.0,,,,,
5445248.0,O,157530.2,Clerk#000000049,53233.0,,,,,
5017286.0,F,176001.4,Clerk#000000074,74524.0,,,,,
1243847.0,P,309370.22,Clerk#000000497,14843.0,,,,,
2402630.0,hprxhnlige,234545.1,Clerk#000000063,118663.0,,,,,
4227399.0,O,39219.26,Clerk#000000132,87934.0,,,,,
4523809.0,F,234587.34,Clerk#000000752,37819.0,,,,,
1623523.0,O,152716.18,Clerk#000000624,96367.0,,,,,
1240577.0,F,31721.71,Clerk#000000278,96656.0,,,,,
1880419.0,O,63025.33,Clerk#000000862,124789.0,,,,,
3691171.0,O,41743.61,Clerk#000000519,91799.0,,,,,
5616263.0,F,53088.75,Clerk#000000799,129832.0,,,,,
644961.0,F,168286.77,iiaqvmwilw,538017.0,,,,,
644961.0,F,168286.77,Clerk#000000337,42382.0,,,,,
3914788.0,F,112274.27,Clerk#000000614,72664.0,,,,,
3956641.0,F,92418.84,Clerk#000000605,123919.0,,,,,
1748929.0,uovcbnavni,304671.56,ffewyjxpaw,43079.0,,,,,
742658.0,O,236765.85,Clerk#000000775,30929.0,,,,,
532262.0,dxmwmhswbu,266430.18,xhgmzsiwny,825209.0,,,,,
4221281.0,O,152801.92,Clerk#000000393,57101.0,,,,,
1407463.0,O,30119.09,yiqxxhyljt,634384.0,,,,,
3956641.0,F,,,25505.0,,,,,
4703938.0,F,,,121193.0,,,,,
1243847.0,F,,,174460.0,,,,,
366759.0,O,,,361040.0,,,,,
4313348.0,O,,,873792.0,,,,,
3588258.0,F,,,26291.0,,,,,
2062945.0,O,,,137462.0,,,,,
5874596.0,O,,,123515.0,,,,,
742658.0,O,,,91104.0,,,,,
1873827.0,F,,,93647.0,,,,,
3061156.0,O,,,29985.0,,,,,
2402630.0,F,,,183633.0,,,,,
3727363.0,O,,,148837.0,,,,,
3061156.0,O,,,195778.0,,,,,
532262.0,F,,,810994.0,,,,,
5445248.0,O,,,173232.0,,,,,
5004416.0,O,,,63452.0,,,,,
3021059.0,F,,,50326.0,,,,,
1975013.0,F,,,141971.0,,,,,
5692548.0,F,,,91433.0,,,,,
5017286.0,F,,,100250.0,,,,,
664961.0,O,,,608891.0,,,,,
297793.0,O,,,101443.0,,,,,
4359969.0,O,,,44320.0,,,,,
38951.0,O,,,66716.0,,,,,
218628.0,O,,,192682.0,,,,,
5082530.0,O,,,20285.0,,,,,
5445248.0,O,,,128372.0,,,,,
5586368.0,O,,,186470.0,,,,,
1761893.0,O,,,117561.0,,,,,
1129760.0,F,,,173949.0,,,,,
5891171.0,O,,,23845.0,,,,,
4523809.0,F,,,90885.0,,,,,
4799970.0,O,,,122477.0,,,,,
3903200.0,F,,,234821.0,,,,,
1363299.0,F,,,8534.0,,,,,
1129760.0,F,,,191027.0,,,,,
3051712.0,F,,,147977.0,,,,,
4659489.0,O,,,45454.0,,,,,
3956641.0,F,,,68271.0,,,,,
4344003.0,O,,,566620.0,,,,,
319553.0,O,,,166354.0,,,,,
742658.0,O,,,51579.0,,,,,
3035296.0,O,,,116826.0,,,,,
1975013.0,F,,,106640.0,,,,,
528903.0,O,,,592221.0,,,,,
1129760.0,F,,,131112.0,,,,,
702438.0,O,,,569608.0,,,,,
4313348.0,O,,,34928.0,,,,,
4190503.0,F,,,128171.0,,,,,
4719618.0,O,,,13996.0,,,,,
4799970.0,O,,,51712.0,,,,,
5891171.0,O,,,108775.0,,,,,
590786.0,F,,,46501.0,,,,,
1623523.0,O,,,3086.0,,,,,
4190503.0,F,,,106011.0,,,,,
365478.0,O,,,179401.0,,,,,
1855009.0,O,,,209061.0,,,,,
2885859.0,F,,,141471.0,,,,,
3226211.0,O,,,134986.0,,,,,
77733.0,O,,,22407.0,,,,,
2605473.0,F,,,147382.0,,,,,
985127.0,O,,,105246.0,,,,,
1973507.0,F,,,617073.0,,,,,
1301476.0,O,,,195520.0,,,,,
3903200.0,F,,,38404.0,,,,,
4313348.0,O,,,99405.0,,,,,
5017286.0,F,,,119147.0,,,,,
4221281.0,O,,,75169.0,,,,,
2479943.0,O,,,158507.0,,,,,
4227399.0,O,,,107490.0,,,,,
490883.0,F,,,69011.0,,,,,
4914947.0,F,,,197651.0,,,,,
2885859.0,F,,,111059.0,,,,,
297793.0,O,,,160983.0,,,,,
502338.0,F,,,14198.0,,,,,
1016548.0,O,,,83465.0,,,,,
3753446.0,F,,,66948.0,,,,,
702438.0,O,,,139158.0,,,,,
3243554.0,F,,,54921.0,,,,,
2212290.0,O,,,146808.0,,,,,
5494944.0,O,,,410261.0,,,,,
2074308.0,F,,,135147.0,,,,,
1873827.0,F,,,63980.0,,,,,
4974788.0,F,,,116978.0,,,,,
1301476.0,O,,,156648.0,,,,,
5874596.0,O,,,153956.0,,,,,
2812610.0,O,,,174956.0,,,,,
4286758.0,F,,,44843.0,,,,,
2237702.0,F,,,31389.0,,,,,
3243554.0,F,,,18060.0,,,,,
502338.0,F,,,367473.0,,,,,
218628.0,O,,,132283.0,,,,,
1613444.0,F,,,196843.0,,,,,
2302374.0,O,,,56345.0,,,,,
3308193.0,O,,,90249.0,,,,,
4286758.0,F,,,160940.0,,,,,
319553.0,O,,,138043.0,,,,,
3226211.0,O,,,109149.0,,,,,
3904644.0,F,,,132398.0,,,,,
2302374.0,O,,,30872.0,,,,,
2492739.0,O,,,135324.0,,,,,
702438.0,O,,,116226.0,,,,,
3021059.0,F,,,156355.0,,,,,
5336513.0,F,,,111365.0,,,,,
985127.0,O,,,665719.0,,,,,
985127.0,O,,,112276.0,,,,,
5064609.0,F,,,156253.0,,,,,
3636580.0,F,,,87800.0,,,,,
4465735.0,O,,,114340.0,,,,,
218628.0,O,,,133298.0,,,,,
4914947.0,F,,,183396.0,,,,,
2496102.0,O,,,168907.0,,,,,
2841378.0,F,,,35711.0,,,,,
1873827.0,F,,,105681.0,,,,,
4529893.0,F,,,78705.0,,,,,
319553.0,O,,,851571.0,,,,,
1982277.0,O,,,30831.0,,,,,
5031840.0,O,,,846102.0,,,,,
3226211.0,O,,,52067.0,,,,,
3753446.0,F,,,66191.0,,,,,
528903.0,O,,,79815.0,,,,,
5082530.0,O,,,150620.0,,,,,
3281952.0,O,,,182161.0,,,,,
1405766.0,O,,,170327.0,,,,,
4286758.0,F,,,103093.0,,,,,
4465735.0,O,,,106550.0,,,,,
115751.0,O,,,7410.0,,,,,
365478.0,O,,,176783.0,,,,,
5445248.0,O,,,161265.0,,,,,
2593959.0,O,,,106396.0,,,,,
38951.0,O,,,60106.0,,,,,
38951.0,O,,,93894.0,,,,,
2841378.0,F,,,185260.0,,,,,
1613444.0,F,,,18143.0,,,,,
1547747.0,F,,,61213.0,,,,,
742658.0,O,,,38190.0,,,,,
4254822.0,F,,,184780.0,,,,,
1243847.0,F,,,75529.0,,,,,
2143206.0,O,,,188269.0,,,,,
2302374.0,O,,,187332.0,,,,,
4799970.0,O,,,56633.0,,,,,
2237702.0,F,,,437498.0,,,,,
3903200.0,F,,,121171.0,,,,,
1730885.0,F,,,14125.0,,,,,
702438.0,O,,,829042.0,,,,,
1730885.0,F,,,100578.0,,,,,
1072995.0,O,,,956464.0,,,,,
5445248.0,O,,,993823.0,,,,,
3904644.0,F,,,110888.0,,,,,
1129760.0,O,,,41012.0,,,,,
158275.0,O,,,4583.0,,,,,
4659489.0,O,,,65274.0,,,,,
5031840.0,O,,,83014.0,,,,,
3051712.0,F,,,170248.0,,,,,
3904644.0,F,,,88044.0,,,,,
2492739.0,O,,,85654.0,,,,,
2402630.0,F,,,160656.0,,,,,
2492739.0,O,,,179636.0,,,,,
1873827.0,F,,,119228.0,,,,,
3956641.0,F,,,165674.0,,,,,
5160355.0,O,,,224697.0,,,,,
3281952.0,O,,,198669.0,,,,,
2177349.0,O,,,14790.0,,,,,
5031840.0,O,,,96647.0,,,,,
5597126.0,F,,,220329.0,,,,,
319553.0,O,,,124280.0,,,,,
1748929.0,F,,,4686.0,,,,,
5483779.0,O,,,140686.0,,,,,
3281952.0,O,,,140031.0,,,,,
528903.0,O,,,3636.0,,,,,
5692548.0,F,,,112208.0,,,,,
4799970.0,O,,,118890.0,,,,,
3307077.0,F,,,132516.0,,,,,
99298.0,F,,,4256.0,,,,,
2074308.0,F,,,39232.0,,,,,
2479943.0,O,,,64144.0,,,,,
1407463.0,O,,,98542.0,,,,,
5445248.0,O,,,854133.0,,,,,
99298.0,F,,,98630.0,,,,,
3281952.0,O,,,178357.0,,,,,
4019974.0,O,,,266517.0,,,,,
4914947.0,F,,,132350.0,,,,,
4659489.0,O,,,131102.0,,,,,
1982277.0,O,,,162997.0,,,,,
1623523.0,O,,,199740.0,,,,,
4788195.0,O,,,47247.0,,,,,
532262.0,F,,,29015.0,,,,,
1809952.0,F,,,111319.0,,,,,
319553.0,O,,,110832.0,,,,,
3308193.0,O,,,111555.0,,,,,
2885859.0,F,,,131803.0,,,,,
4974788.0,F,,,573938.0,,,,,
1730885.0,F,,,199031.0,,,,,
532262.0,F,,,244969.0,,,,,
1855009.0,O,,,138047.0,,,,,
2237702.0,F,,,190284.0,,,,,
5483779.0,O,,,96444.0,,,,,
77733.0,O,,,75460.0,,,,,
5692548.0,F,,,181177.0,,,,,
5965187.0,F,,,125647.0,,,,,
1265159.0,O,,,52709.0,,,,,
4344003.0,O,,,123886.0,,,,,
1761893.0,O,,,80165.0,,,,,
590786.0,F,,,170716.0,,,,,
4788195.0,O,,,191392.0,,,,,
985127.0,O,,,90719.0,,,,,
1016548.0,O,,,26267.0,,,,,
532262.0,F,,,12505.0,,,,,
174979.0,O,,,88055.0,,,,,
1748929.0,O,,,156023.0,,,,,
702438.0,O,,,358048.0,,,,,
532262.0,F,,,53952.0,,,,,
3727363.0,O,,,75990.0,,,,,
3914788.0,F,,,171256.0,,,,,
554567.0,O,,,101010.0,,,,,
3588258.0,F,,,103111.0,,,,,
77733.0,O,,,69440.0,,,,,
77733.0,O,,,187117.0,,,,,
1975013.0,F,,,94066.0,,,,,
4494183.0,O,,,138107.0,,,,,
1078181.0,O,,,42224.0,,,,,
1187076.0,O,,,137126.0,,,,,
2212290.0,O,,,190976.0,,,,,
2062945.0,O,,,63078.0,,,,,
1243847.0,O,,,36960.0,,,,,
77733.0,O,,,196717.0,,,,,
2417600.0,O,,,18206.0,,,,,
5597126.0,F,,,615211.0,,,,,
446913.0,F,,,32280.0,,,,,
5874596.0,O,,,142629.0,,,,,
1547747.0,F,,,13581.0,,,,,
742658.0,O,,,170384.0,,,,,
644961.0,F,,,53702.0,,,,,
1809952.0,F,,,130888.0,,,,,
962083.0,F,,,30382.0,,,,,
365478.0,O,,,83821.0,,,,,
4974788.0,F,,,25595.0,,,,,
4254822.0,F,,,193083.0,,,,,
1730885.0,F,,,194564.0,,,,,
5586368.0,O,,,199581.0,,,,,
1623523.0,O,,,61247.0,,,,,
4526112.0,O,,,69991.0,,,,,
2885859.0,F,,,22.0,,,,,
1889410.0,O,,,60226.0,,,,,
115751.0,O,,,152596.0,,,,,
3790503.0,O,,,141330.0,,,,,
590786.0,F,,,11510.0,,,,,
5238017.0,O,,,169740.0,,,,,
372933.0,F,,,181908.0,,,,,
5338149.0,F,,,16904.0,,,,,
4359969.0,O,,,186602.0,,,,,
1975013.0,F,,,985524.0,,,,,
2062945.0,O,,,183738.0,,,,,
4465664.0,F,,,107505.0,,,,,
2605473.0,F,,,34631.0,,,,,
3308193.0,O,,,429835.0,,,,,
1129760.0,F,,,174335.0,,,,,
99298.0,F,,,81603.0,,,,,
5494944.0,O,,,139896.0,,,,,
2302374.0,O,,,87067.0,,,,,
115751.0,O,,,94363.0,,,,,
4190503.0,F,,,123100.0,,,,,
5017286.0,F,,,950383.0,,,,,
77733.0,O,,,171488.0,,,,,
5082530.0,O,,,125480.0,,,,,
2605473.0,F,,,131478.0,,,,,
4465664.0,F,,,4446.0,,,,,
44065.0,F,,,140148.0,,,,,
115751.0,O,,,134647.0,,,,,
3307077.0,F,,,3153.0,,,,,
990628.0,O,,,79979.0,,,,,
4914947.0,F,,,84924.0,,,,,
1873827.0,F,,,118481.0,,,,,
1547747.0,F,,,5678.0,,,,,
2302374.0,O,,,124905.0,,,,,
4719618.0,O,,,87214.0,,,,,
3383654.0,F,,,15700.0,,,,,
4788195.0,O,,,109946.0,,,,,
2188166.0,O,,,160443.0,,,,,
375235.0,F,,,49605.0,,,,,
3691171.0,O,,,569116.0,,,,,
38951.0,O,,,80392.0,,,,,
5494944.0,O,,,175091.0,,,,,
5336513.0,F,,,64663.0,,,,,
2982816.0,F,,,156941.0,,,,,
2492739.0,F,,,16949.0,,,,,
5017286.0,F,,,4624.0,,,,,
2492739.0,O,,,46761.0,,,,,
2237702.0,F,,,94260.0,,,,,
3281952.0,O,,,429845.0,,,,,
1855009.0,O,,,197445.0,,,,,
488000.0,F,,,60477.0,,,,,
1623523.0,O,,,704669.0,,,,,
1880419.0,O,,,434196.0,,,,,
4266977.0,F,,,163433.0,,,,,
3281952.0,O,,,157332.0,,,,,
5768097.0,F,,,149662.0,,,,,
1778788.0,F,,,193894.0,,,,,
4359969.0,O,,,180121.0,,,,,
590786.0,F,,,16004.0,,,,,
3790503.0,O,,,44781.0,,,,,
590786.0,F,,,463588.0,,,,,
2121223.0,O,,,41773.0,,,,,
3051712.0,F,,,12391.0,,,,,
5649607.0,O,,,11354.0,,,,,
1265159.0,F,,,264429.0,,,,,
5494944.0,O,,,62556.0,,,,,
1187076.0,O,,,114661.0,,,,,
99298.0,F,,,77167.0,,,,,
1187076.0,O,,,196507.0,,,,,
2841378.0,F,,,51359.0,,,,,
2062945.0,O,,,167733.0,,,,,
2188166.0,O,,,628624.0,,,,,
4581282.0,O,,,868569.0,,,,,
3903200.0,F,,,40874.0,,,,,
3243554.0,F,,,121971.0,,,,,
1889410.0,O,,,6714.0,,,,,
3243554.0,F,,,43134.0,,,,,
1363299.0,F,,,94355.0,,,,,
4914947.0,F,,,284387.0,,,,,
1855009.0,O,,,31987.0,,,,,
664961.0,O,,,84289.0,,,,,
3270369.0,O,,,12239.0,,,,,
174979.0,O,,,166059.0,,,,,
4529893.0,F,,,189692.0,,,,,
5483779.0,O,,,36278.0,,,,,
2893669.0,O,,,75288.0,,,,,
742658.0,O,,,91336.0,,,,,
3588258.0,F,,,122564.0,,,,,
5377893.0,O,,,148723.0,,,,,
1547747.0,F,,,17656.0,,,,,
4974788.0,F,,,55389.0,,,,,
554567.0,O,,,95273.0,,,,,
5965187.0,F,,,9247.0,,,,,
1613444.0,F,,,67413.0,,,,,
5597126.0,F,,,725269.0,,,,,
3753446.0,F,,,58540.0,,,,,
1187076.0,O,,,78527.0,,,,,
1187076.0,O,,,65302.0,,,,,
4688388.0,F,,,410537.0,,,,,
1873827.0,F,,,177325.0,,,,,
2121223.0,O,,,97034.0,,,,,
644961.0,F,,,153134.0,,,,,
1072995.0,O,,,192845.0,,,,,
3588258.0,F,,,71268.0,,,,,
2402630.0,F,,,192146.0,,,,,
2121223.0,O,,,559479.0,,,,,
99298.0,F,,,77772.0,,,,,
1748929.0,O,,,183712.0,,,,,
2841378.0,F,,,180808.0,,,,,
1301476.0,O,,,171783.0,,,,,
4254822.0,F,,,112595.0,,,,,
3903200.0,F,,,155535.0,,,,,
5445248.0,O,,,104645.0,,,,,
2417600.0,O,,,178050.0,,,,,
1623523.0,O,,,20992.0,,,,,
3270369.0,O,,,130114.0,,,,,
1809952.0,F,,,194533.0,,,,,
1072995.0,O,,,499629.0,,,,,
5031840.0,O,,,14618.0,,,,,
3727363.0,O,,,774914.0,,,,,
4523809.0,F,,,104224.0,,,,,
5891171.0,O,,,178649.0,,,,,
5586368.0,O,,,730827.0,,,,,
5017286.0,F,,,627486.0,,,,,
1078181.0,O,,,108547.0,,,,,
4254822.0,F,,,84430.0,,,,,
1016548.0,O,,,67168.0,,,,,
1748929.0,O,,,39624.0,,,,,
115751.0,O,,,82936.0,,,,,
4914947.0,F,,,773443.0,,,,,
1265159.0,O,,,116521.0,,,,,
4659489.0,O,,,31185.0,,,,,
554567.0,O,,,99060.0,,,,,
1975013.0,F,,,61882.0,,,,,
1072995.0,O,,,130193.0,,,,,
297793.0,O,,,138857.0,,,,,
1243847.0,O,,,4809.0,,,,,
5336513.0,F,,,108982.0,,,,,
2605473.0,F,,,92794.0,,,,,
2212290.0,O,,,3507.0,,,,,
1809952.0,F,,,172416.0,,,,,
1243847.0,O,,,385930.0,,,,,
115751.0,O,,,3578.0,,,,,
1880419.0,O,,,117497.0,,,,,
297793.0,O,,,31040.0,,,,,
1243847.0,O,,,17138.0,,,,,
372933.0,F,,,127208.0,,,,,
1579780.0,O,,,160351.0,,,,,
5874596.0,O,,,59222.0,,,,,
532262.0,F,,,122594.0,,,,,
3307077.0,F,,,188993.0,,,,,
1855009.0,O,,,145725.0,,,,,
2479943.0,O,,,818177.0,,,,,
502338.0,F,,,133421.0,,,,,
2492739.0,O,,,141244.0,,,,,
5657734.0,F,,,172304.0,,,,,
1187076.0,O,,,114948.0,,,,,
2212290.0,O,,,152758.0,,,,,
44065.0,F,,,59371.0,,,,,
2121223.0,O,,,32138.0,,,,,
3614215.0,O,,,174332.0,,,,,
158275.0,O,,,28253.0,,,,,
5494944.0,O,,,81403.0,,,,,
5692548.0,F,,,60046.0,,,,,
1016548.0,O,,,992.0,,,,,
4688388.0,F,,,41104.0,,,,,
1809952.0,F,,,109929.0,,,,,
4788195.0,O,,,42732.0,,,,,
1363299.0,F,,,30561.0,,,,,
5004416.0,O,,,862065.0,,,,,
4719618.0,O,,,20259.0,,,,,
3753446.0,F,,,903161.0,,,,,
742658.0,O,,,251669.0,,,,,
2885859.0,F,,,527260.0,,,,,
4344003.0,O,,,427064.0,,,,,
2074308.0,F,,,2692.0,,,,,
4465664.0,F,,,101780.0,,,,,
3243554.0,F,,,164408.0,,,,,
3753446.0,F,,,91216.0,,,,,
2982816.0,F,,,110809.0,,,,,
1078181.0,O,,,145740.0,,,,,
3308193.0,O,,,130425.0,,,,,
2188166.0,O,,,964126.0,,,,,
1809952.0,F,,,27798.0,,,,,
2062945.0,O,,,80411.0,,,,,
4344003.0,O,,,141474.0,,,,,
590786.0,F,,,162764.0,,,,,
44065.0,F,,,39302.0,,,,,
5657734.0,F,,,112012.0,,,,,
4523809.0,F,,,118196.0,,,,,
4313348.0,O,,,86038.0,,,,,
4581282.0,O,,,64876.0,,,,,
2188166.0,O,,,175865.0,,,,,
1982277.0,O,,,151550.0,,,,,
2593959.0,O,,,82223.0,,,,,
4799970.0,O,,,16275.0,,,,,
554567.0,O,,,63913.0,,,,,
3021059.0,F,,,92495.0,,,,,
5579366.0,F,,,13471.0,,,,,
3790503.0,O,,,67671.0,,,,,
4221281.0,O,,,161805.0,,,,,
664961.0,O,,,28890.0,,,,,
319553.0,O,,,77495.0,,,,,
1301476.0,O,,,146213.0,,,,,
2177349.0,O,,,174606.0,,,,,
3822054.0,F,,,119399.0,,,,,
4254822.0,F,,,142101.0,,,,,
365478.0,O,,,145977.0,,,,,
446913.0,O,,,152736.0,,,,,
1072995.0,O,,,126702.0,,,,,
2237702.0,F,,,501688.0,,,,,
158275.0,O,,,14011.0,,,,,
44065.0,F,,,105204.0,,,,,
702438.0,O,,,56212.0,,,,,
3753446.0,F,,,51949.0,,,,,
5692548.0,F,,,72438.0,,,,,
5768097.0,F,,,910034.0,,,,,
1240577.0,F,,,53310.0,,,,,
3051712.0,F,,,150801.0,,,,,
5891171.0,O,,,174723.0,,,,,
1072995.0,O,,,146391.0,,,,,
4190503.0,F,,,814984.0,,,,,
5965187.0,F,,,71502.0,,,,,
4581282.0,O,,,8537.0,,,,,
4190503.0,F,,,136849.0,,,,,
3914788.0,F,,,86580.0,,,,,
4019974.0,O,,,74225.0,,,,,
3790503.0,O,,,181820.0,,,,,
2121223.0,O,,,72433.0,,,,,
4286758.0,F,,,67594.0,,,,,
4313348.0,F,,,,,,,,
4313348.0,F,,,,,,,,
4313348.0,F,,,,,,,,
1982277.0,F,,,,,,,,
1982277.0,F,,,,,,,,
1982277.0,F,,,,,,,,
